Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Halt Time,Departure Time,Distance,Distance Traveled,Distance to Next Station,Distance to Destination,Platform Number,Source Station,Source Station Name,Destination Station,Destination Station Name,Coach Count,Coaches
22925,Ahmedabad-Okha Vande Bharat Express,6,WKR,Wankaner Junction,20:31:00,2,20:33:00,204,204.0,291.0,291.0,3,ADI,Ahmedabad,OKHA,Okha,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22925,Ahmedabad-Okha Vande Bharat Express,7,RJT,Rajkot Junction,21:03:00,5,21:08:00,246,246.0,249.0,249.0,1,ADI,Ahmedabad,OKHA,Okha,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22925,Ahmedabad-Okha Vande Bharat Express,8,JGA,Jamnagar,22:25:00,5,22:30:00,328,328.0,167.0,167.0,2,ADI,Ahmedabad,OKHA,Okha,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22925,Ahmedabad-Okha Vande Bharat Express,9,DWK,Dwarka,23:54:00,5,23:59:00,466,466.0,29.0,29.0,1,ADI,Ahmedabad,OKHA,Okha,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22925,Ahmedabad-Okha Vande Bharat Express,10,OKHA,Okha,00:40:00,0,--:--:--,495,495.0,0.0,0.0,1,ADI,Ahmedabad,OKHA,Okha,8,"C7, C1, E1, C6, C2, C5, C4, C3"
22926,Okha-Ahmedabad Vande Bharat Express,1,OKHA,Okha,--:--:--,0,03:40:00,0,0.0,29.0,495.0,1,OKHA,Okha,ADI,Ahmedabad,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22926,Okha-Ahmedabad Vande Bharat Express,2,DWK,Dwarka,04:02:00,5,04:07:00,29,29.0,138.0,466.0,1,OKHA,Okha,ADI,Ahmedabad,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22926,Okha-Ahmedabad Vande Bharat Express,3,JGA,Jamnagar,05:30:00,5,05:35:00,167,167.0,82.0,328.0,1,OKHA,Okha,ADI,Ahmedabad,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22926,Okha-Ahmedabad Vande Bharat Express,4,RJT,Rajkot Junction,06:35:00,5,06:40:00,249,249.0,42.0,246.0,3,OKHA,Okha,ADI,Ahmedabad,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22926,Okha-Ahmedabad Vande Bharat Express,5,WKR,Wankaner Junction,07:11:00,2,07:13:00,291,291.0,74.0,204.0,2,OKHA,Okha,ADI,Ahmedabad,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22926,Okha-Ahmedabad Vande Bharat Express,6,SUNR,Surendranagar Junction,08:06:00,2,08:08:00,365,365.0,65.0,130.0,2,OKHA,Okha,ADI,Ahmedabad,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22926,Okha-Ahmedabad Vande Bharat Express,7,VG,Viramgam Junction,08:50:00,2,08:52:00,430,430.0,37.0,65.0,2,OKHA,Okha,ADI,Ahmedabad,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22926,Okha-Ahmedabad Vande Bharat Express,8,SAU,Sanand,09:20:00,2,09:22:00,467,467.0,23.0,28.0,2,OKHA,Okha,ADI,Ahmedabad,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22926,Okha-Ahmedabad Vande Bharat Express,9,SBIB,Sabarmati Junction,09:40:00,2,09:42:00,490,490.0,5.0,5.0,2,OKHA,Okha,ADI,Ahmedabad,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22926,Okha-Ahmedabad Vande Bharat Express,10,ADI,Ahmedabad Junction,10:10:00,0,--:--:--,495,495.0,0.0,0.0,7,OKHA,Okha,ADI,Ahmedabad,8,"C1, C7, E1, C2, C6, C3, C4, C5"
22961,Mumbai-Ahmedabad Vande Bharat Express,1,MMCT,Mumbai Central,--:--:--,0,15:45:00,0,0.0,30.0,490.0,4,MMCT,Mumbai,ADI,Ahmedabad,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22961,Mumbai-Ahmedabad Vande Bharat Express,2,BVI,Borivali,16:10:00,3,16:13:00,30,30.0,138.0,460.0,6,MMCT,Mumbai,ADI,Ahmedabad,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22961,Mumbai-Ahmedabad Vande Bharat Express,3,VAPI,Vapi,17:40:00,2,17:42:00,168,168.0,94.0,322.0,1,MMCT,Mumbai,ADI,Ahmedabad,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22961,Mumbai-Ahmedabad Vande Bharat Express,4,ST,Surat,18:38:00,5,18:43:00,262,262.0,130.0,228.0,1,MMCT,Mumbai,ADI,Ahmedabad,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22961,Mumbai-Ahmedabad Vande Bharat Express,5,BRC,Vadodara Junction,20:07:00,3,20:10:00,392,392.0,98.0,98.0,2,MMCT,Mumbai,ADI,Ahmedabad,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22961,Mumbai-Ahmedabad Vande Bharat Express,6,ADI,Ahmedabad Junction,21:15:00,0,--:--:--,490,490.0,0.0,0.0,6,MMCT,Mumbai,ADI,Ahmedabad,16,"C1, C14, E1, E2, C2, C13, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12"
22962,Ahmedabad-Mumbai Vande Bharat Express,1,ADI,Ahmedabad Junction,--:--:--,0,06:10:00,0,0.0,98.0,490.0,7,ADI,Ahmedabad,MMCT,Mumbai,16,"C14, C1, E2, E1, C13, C2, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22962,Ahmedabad-Mumbai Vande Bharat Express,2,BRC,Vadodara Junction,07:00:00,3,07:03:00,98,98.0,130.0,392.0,1,ADI,Ahmedabad,MMCT,Mumbai,16,"C14, C1, E2, E1, C13, C2, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22962,Ahmedabad-Mumbai Vande Bharat Express,3,ST,Surat,08:20:00,5,08:25:00,228,228.0,94.0,262.0,4,ADI,Ahmedabad,MMCT,Mumbai,16,"C14, C1, E2, E1, C13, C2, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22962,Ahmedabad-Mumbai Vande Bharat Express,4,VAPI,Vapi,09:26:00,2,09:28:00,322,322.0,138.0,168.0,2,ADI,Ahmedabad,MMCT,Mumbai,16,"C14, C1, E2, E1, C13, C2, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22962,Ahmedabad-Mumbai Vande Bharat Express,5,BVI,Borivali,10:49:00,2,10:51:00,460,460.0,30.0,30.0,7,ADI,Ahmedabad,MMCT,Mumbai,16,"C14, C1, E2, E1, C13, C2, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
22962,Ahmedabad-Mumbai Vande Bharat Express,6,MMCT,Mumbai Central,11:35:00,0,--:--:--,490,490.0,0.0,0.0,4,ADI,Ahmedabad,MMCT,Mumbai,16,"C14, C1, E2, E1, C13, C2, C12, C11, C10, C9, C8, C7, C6, C5, C4, C3"
26101,Pune-Ajni (Nagpur) Vande Bharat Express,1,PUNE,Pune Junction,--:--:--,0,06:25:00,0,0.0,72.0,881.0,5,PUNE,Pune,AJNI,Ajni (Nagpur),8,"C7, C1, E1, C6, C2, C5, C4, C3"
26101,Pune-Ajni (Nagpur) Vande Bharat Express,2,DDCC,Daund Chord Line,07:25:00,2,07:27:00,72,72.0,82.0,809.0,1,PUNE,Pune,AJNI,Ajni (Nagpur),8,"C7, C1, E1, C6, C2, C5, C4, C3"
26101,Pune-Ajni (Nagpur) Vande Bharat Express,3,ANG,Ahmednagar Junction,08:33:00,2,08:35:00,154,154.0,111.0,727.0,1,PUNE,Pune,AJNI,Ajni (Nagpur),8,"C7, C1, E1, C6, C2, C5, C4, C3"
26101,Pune-Ajni (Nagpur) Vande Bharat Express,4,KPG,Kopargaon,09:48:00,2,09:50:00,265,265.0,42.0,616.0,1,PUNE,Pune,AJNI,Ajni (Nagpur),8,"C7, C1, E1, C6, C2, C5, C4, C3"
26101,Pune-Ajni (Nagpur) Vande Bharat Express,5,MMR,Manmad Junction,10:32:00,3,10:35:00,307,307.0,159.0,574.0,2,PUNE,Pune,AJNI,Ajni (Nagpur),8,"C7, C1, E1, C6, C2, C5, C4, C3"
26101,Pune-Ajni (Nagpur) Vande Bharat Express,6,JL,Jalgaon Junction,12:28:00,2,12:30:00,466,466.0,25.0,415.0,3,PUNE,Pune,AJNI,Ajni (Nagpur),8,"C7, C1, E1, C6, C2, C5, C4, C3"
26101,Pune-Ajni (Nagpur) Vande Bharat Express,7,BSL,Bhusaval Junction,12:55:00,5,13:00:00,491,491.0,103.0,390.0,5,PUNE,Pune,AJNI,Ajni (Nagpur),8,"C7, C1, E1, C6, C2, C5, C4, C3"
26101,Pune-Ajni (Nagpur) Vande Bharat Express,8,SEG,Shegaon,14:13:00,2,14:15:00,594,594.0,37.0,287.0,2,PUNE,Pune,AJNI,Ajni (Nagpur),8,"C7, C1, E1, C6, C2, C5, C4, C3"
26101,Pune-Ajni (Nagpur) Vande Bharat Express,9,AK,Akola Junction,15:00:00,2,15:02:00,631,631.0,79.0,250.0,2,PUNE,Pune,AJNI,Ajni (Nagpur),8,"C7, C1, E1, C6, C2, C5, C4, C3"
26101,Pune-Ajni (Nagpur) Vande Bharat Express,10,BD,Badnera Junction,16:08:00,2,16:10:00,710,710.0,95.0,171.0,2,PUNE,Pune,AJNI,Ajni (Nagpur),8,"C7, C1, E1, C6, C2, C5, C4, C3"
26101,Pune-Ajni (Nagpur) Vande Bharat Express,11,WR,Wardha Junction,17:25:00,2,17:27:00,805,805.0,76.0,76.0,1,PUNE,Pune,AJNI,Ajni (Nagpur),8,"C7, C1, E1, C6, C2, C5, C4, C3"
26101,Pune-Ajni (Nagpur) Vande Bharat Express,12,AJNI,Ajni,18:25:00,0,--:--:--,881,881.0,0.0,0.0,3,PUNE,Pune,AJNI,Ajni (Nagpur),8,"C7, C1, E1, C6, C2, C5, C4, C3"
26102,Ajni (Nagpur)-Pune Vande Bharat Express,1,AJNI,Ajni,--:--:--,0,09:50:00,0,0.0,76.0,881.0,3,AJNI,Ajni (Nagpur),PUNE,Pune,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26102,Ajni (Nagpur)-Pune Vande Bharat Express,2,WR,Wardha Junction,10:40:00,2,10:42:00,76,76.0,95.0,805.0,2,AJNI,Ajni (Nagpur),PUNE,Pune,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26102,Ajni (Nagpur)-Pune Vande Bharat Express,3,BD,Badnera Junction,12:00:00,2,12:02:00,171,171.0,79.0,710.0,1,AJNI,Ajni (Nagpur),PUNE,Pune,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26102,Ajni (Nagpur)-Pune Vande Bharat Express,4,AK,Akola Junction,12:58:00,2,13:00:00,250,250.0,37.0,631.0,1,AJNI,Ajni (Nagpur),PUNE,Pune,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26102,Ajni (Nagpur)-Pune Vande Bharat Express,5,SEG,Shegaon,13:22:00,2,13:24:00,287,287.0,103.0,594.0,1,AJNI,Ajni (Nagpur),PUNE,Pune,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26102,Ajni (Nagpur)-Pune Vande Bharat Express,6,BSL,Bhusaval Junction,14:55:00,5,15:00:00,390,390.0,24.0,491.0,4,AJNI,Ajni (Nagpur),PUNE,Pune,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26102,Ajni (Nagpur)-Pune Vande Bharat Express,7,JL,Jalgaon Junction,15:26:00,2,15:28:00,414,414.0,160.0,467.0,2,AJNI,Ajni (Nagpur),PUNE,Pune,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26102,Ajni (Nagpur)-Pune Vande Bharat Express,8,MMR,Manmad Junction,17:25:00,3,17:28:00,574,574.0,42.0,307.0,3,AJNI,Ajni (Nagpur),PUNE,Pune,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26102,Ajni (Nagpur)-Pune Vande Bharat Express,9,KPG,Kopargaon,18:15:00,2,18:17:00,616,616.0,111.0,265.0,2,AJNI,Ajni (Nagpur),PUNE,Pune,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26102,Ajni (Nagpur)-Pune Vande Bharat Express,10,ANG,Ahmednagar Junction,19:33:00,2,19:35:00,727,727.0,81.0,154.0,1,AJNI,Ajni (Nagpur),PUNE,Pune,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26102,Ajni (Nagpur)-Pune Vande Bharat Express,11,DDCC,Daund Chord Line,20:40:00,2,20:42:00,808,808.0,73.0,73.0,1,AJNI,Ajni (Nagpur),PUNE,Pune,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26102,Ajni (Nagpur)-Pune Vande Bharat Express,12,PUNE,Pune Junction,21:50:00,0,--:--:--,881,881.0,0.0,0.0,5,AJNI,Ajni (Nagpur),PUNE,Pune,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26301,Jogbani-Danapur Vande Bharat Express,1,JBN,Jogbani,--:--:--,0,03:25:00,0,0.0,13.0,451.0,1,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26301,Jogbani-Danapur Vande Bharat Express,2,FBG,Forbesganj Junction,03:35:00,2,03:37:00,13,13.0,29.0,438.0,1,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26301,Jogbani-Danapur Vande Bharat Express,3,ARQ,Arariya Court Junction,04:00:00,2,04:02:00,42,42.0,38.0,409.0,1,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26301,Jogbani-Danapur Vande Bharat Express,4,PRNA,Purnia Junction,04:50:00,10,05:00:00,80,80.0,36.0,371.0,1,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26301,Jogbani-Danapur Vande Bharat Express,5,BNKI,Banmankhi Junction,05:26:00,2,05:28:00,116,116.0,42.0,335.0,1,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26301,Jogbani-Danapur Vande Bharat Express,6,DMH,Dauram Madhepura,05:53:00,2,05:55:00,158,158.0,22.0,293.0,1,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26301,Jogbani-Danapur Vande Bharat Express,7,SHC,Saharsa Junction,06:20:00,10,06:30:00,180,180.0,54.0,271.0,4,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26301,Jogbani-Danapur Vande Bharat Express,8,KGG,Khagaria Junction,07:13:00,2,07:15:00,234,234.0,25.0,217.0,3,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26301,Jogbani-Danapur Vande Bharat Express,9,SLNA,Salauna,07:33:00,2,07:35:00,259,259.0,15.0,192.0,1,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26301,Jogbani-Danapur Vande Bharat Express,10,HPO,Hasanpur Road Junction,07:48:00,2,07:50:00,274,274.0,45.0,177.0,1,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26301,Jogbani-Danapur Vande Bharat Express,11,SPJ,Samastipur Junction,08:23:00,2,08:25:00,319,319.0,52.0,132.0,1,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26301,Jogbani-Danapur Vande Bharat Express,12,MFP,Muzaffarpur Junction,09:00:00,5,09:05:00,371,371.0,54.0,80.0,5,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26301,Jogbani-Danapur Vande Bharat Express,13,HJP,Hajipur Junction,09:45:00,5,09:50:00,425,425.0,26.0,26.0,3,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26301,Jogbani-Danapur Vande Bharat Express,14,DNR,Danapur,11:30:00,0,--:--:--,451,451.0,0.0,0.0,5,JBN,Jogbani,DNR,Danapur,8,"C7, C6, E1, C5, C4, C3, C2, C1"
26302,Danapur-Jogbani Vande Bharat Express,1,DNR,Danapur,--:--:--,0,17:10:00,0,0.0,26.0,455.0,5,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26302,Danapur-Jogbani Vande Bharat Express,2,HJP,Hajipur Junction,18:05:00,5,18:10:00,26,26.0,54.0,429.0,4,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26302,Danapur-Jogbani Vande Bharat Express,3,MFP,Muzaffarpur Junction,18:50:00,5,18:55:00,80,80.0,52.0,375.0,5,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26302,Danapur-Jogbani Vande Bharat Express,4,SPJ,Samastipur Junction,19:43:00,2,19:45:00,132,132.0,45.0,323.0,3,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26302,Danapur-Jogbani Vande Bharat Express,5,HPO,Hasanpur Road Junction,20:23:00,2,20:25:00,177,177.0,15.0,278.0,1,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26302,Danapur-Jogbani Vande Bharat Express,6,SLNA,Salauna,20:38:00,2,20:40:00,192,192.0,26.0,263.0,1,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26302,Danapur-Jogbani Vande Bharat Express,7,KGG,Khagaria Junction,21:00:00,2,21:02:00,218,218.0,53.0,237.0,1,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26302,Danapur-Jogbani Vande Bharat Express,8,SHC,Saharsa Junction,21:55:00,10,22:05:00,271,271.0,22.0,184.0,1,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26302,Danapur-Jogbani Vande Bharat Express,9,DMH,Dauram Madhepura,22:23:00,2,22:25:00,293,293.0,42.0,162.0,1,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26302,Danapur-Jogbani Vande Bharat Express,10,BNKI,Banmankhi Junction,23:00:00,2,23:02:00,335,335.0,36.0,120.0,1,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26302,Danapur-Jogbani Vande Bharat Express,11,PRNA,Purnia Junction,23:40:00,10,23:50:00,371,371.0,38.0,84.0,1,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26302,Danapur-Jogbani Vande Bharat Express,12,ARQ,Arariya Court Junction,00:18:00,2,00:20:00,409,409.0,33.0,46.0,1,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26302,Danapur-Jogbani Vande Bharat Express,13,FBG,Forbesganj Junction,00:48:00,2,00:50:00,442,442.0,13.0,13.0,2,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26302,Danapur-Jogbani Vande Bharat Express,14,JBN,Jogbani,01:20:00,0,--:--:--,455,455.0,0.0,0.0,1,DNR,Danapur,JBN,Jogbani,8,"C1, C2, C3, C4, C5, E1, C6, C7"
26401,Shri Mata Vaishno Devi Katra-Srinagar Vande Bharat Express,1,SVDK,SMVD Katra,--:--:--,0,08:10:00,0,0.0,111.0,189.0,1,SVDK,Shri Mata Vaishno Devi Katra,SINA,Srinagar,8,"C7, C1, E1, C6, C2, C5, C4, C3"
26401,Shri Mata Vaishno Devi Katra-Srinagar Vande Bharat Express,2,BAHL,Banihal,09:56:00,2,09:58:00,111,111.0,78.0,78.0,2,SVDK,Shri Mata Vaishno Devi Katra,SINA,Srinagar,8,"C7, C1, E1, C6, C2, C5, C4, C3"
26401,Shri Mata Vaishno Devi Katra-Srinagar Vande Bharat Express,3,SINA,Sri Nagar,11:08:00,0,--:--:--,189,189.0,0.0,0.0,1,SVDK,Shri Mata Vaishno Devi Katra,SINA,Srinagar,8,"C7, C1, E1, C6, C2, C5, C4, C3"
26402,Srinagar-Shri Mata Vaishno Devi Katra Vande Bharat Express,1,SINA,Sri Nagar,--:--:--,0,14:00:00,0,0.0,78.0,189.0,1,SINA,Srinagar,SVDK,Shri Mata Vaishno Devi Katra,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26402,Srinagar-Shri Mata Vaishno Devi Katra Vande Bharat Express,2,BAHL,Banihal,15:08:00,2,15:10:00,78,78.0,111.0,111.0,3,SINA,Srinagar,SVDK,Shri Mata Vaishno Devi Katra,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26402,Srinagar-Shri Mata Vaishno Devi Katra Vande Bharat Express,3,SVDK,SMVD Katra,16:58:00,0,--:--:--,189,189.0,0.0,0.0,1,SINA,Srinagar,SVDK,Shri Mata Vaishno Devi Katra,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26403,Shri Mata Vaishno Devi Katra-Srinagar Vande Bharat Express,1,SVDK,SMVD Katra,--:--:--,0,14:55:00,0,0.0,111.0,189.0,1,SVDK,Shri Mata Vaishno Devi Katra,SINA,Srinagar,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26403,Shri Mata Vaishno Devi Katra-Srinagar Vande Bharat Express,2,BAHL,Banihal,16:40:00,2,16:42:00,111,111.0,78.0,78.0,2,SVDK,Shri Mata Vaishno Devi Katra,SINA,Srinagar,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26403,Shri Mata Vaishno Devi Katra-Srinagar Vande Bharat Express,3,SINA,Sri Nagar,17:53:00,0,--:--:--,189,189.0,0.0,0.0,1,SVDK,Shri Mata Vaishno Devi Katra,SINA,Srinagar,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26404,Srinagar-Shri Mata Vaishno Devi Katra Vande Bharat Express,1,SINA,Sri Nagar,--:--:--,0,08:00:00,0,0.0,78.0,189.0,1,SINA,Srinagar,SVDK,Shri Mata Vaishno Devi Katra,8,"C7, C1, E1, C6, C2, C5, C4, C3"
26404,Srinagar-Shri Mata Vaishno Devi Katra Vande Bharat Express,2,BAHL,Banihal,09:00:00,2,09:02:00,78,78.0,111.0,111.0,3,SINA,Srinagar,SVDK,Shri Mata Vaishno Devi Katra,8,"C7, C1, E1, C6, C2, C5, C4, C3"
26404,Srinagar-Shri Mata Vaishno Devi Katra Vande Bharat Express,3,SVDK,SMVD Katra,10:58:00,0,--:--:--,189,189.0,0.0,0.0,1,SINA,Srinagar,SVDK,Shri Mata Vaishno Devi Katra,8,"C7, C1, E1, C6, C2, C5, C4, C3"
26405,Amritsar-Shri Mata Vaishno Devi Katra Vande Bharat Express,1,ASR,Amritsar Junction,--:--:--,0,16:25:00,0,0.0,42.0,368.0,1,ASR,Amritsar,SVDK,Shri Mata Vaishno Devi Katra,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26405,Amritsar-Shri Mata Vaishno Devi Katra Vande Bharat Express,2,BEAS,Beas Junction,16:53:00,2,16:55:00,42,42.0,37.0,326.0,2,ASR,Amritsar,SVDK,Shri Mata Vaishno Devi Katra,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26405,Amritsar-Shri Mata Vaishno Devi Katra Vande Bharat Express,3,JRC,Jalandhar City Junction,17:31:00,2,17:33:00,79,79.0,112.0,289.0,3,ASR,Amritsar,SVDK,Shri Mata Vaishno Devi Katra,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26405,Amritsar-Shri Mata Vaishno Devi Katra Vande Bharat Express,4,PTKC,Pathankot Cantt,19:01:00,2,19:03:00,191,191.0,99.0,177.0,2,ASR,Amritsar,SVDK,Shri Mata Vaishno Devi Katra,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26405,Amritsar-Shri Mata Vaishno Devi Katra Vande Bharat Express,5,JAT,Jammu Tawi,20:26:00,2,20:28:00,290,290.0,78.0,78.0,1,ASR,Amritsar,SVDK,Shri Mata Vaishno Devi Katra,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26405,Amritsar-Shri Mata Vaishno Devi Katra Vande Bharat Express,6,SVDK,SMVD Katra,22:00:00,0,--:--:--,368,368.0,0.0,0.0,1,ASR,Amritsar,SVDK,Shri Mata Vaishno Devi Katra,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26406,Shri Mata Vaishno Devi Katra-Amritsar Vande Bharat Express,1,SVDK,SMVD Katra,--:--:--,0,06:40:00,0,0.0,78.0,368.0,1,SVDK,Shri Mata Vaishno Devi Katra,ASR,Amritsar,8,"C7, C1, E1, C6, C2, C5, C4, C3"
26406,Shri Mata Vaishno Devi Katra-Amritsar Vande Bharat Express,2,JAT,Jammu Tawi,08:03:00,2,08:05:00,78,78.0,100.0,290.0,1,SVDK,Shri Mata Vaishno Devi Katra,ASR,Amritsar,8,"C7, C1, E1, C6, C2, C5, C4, C3"
26406,Shri Mata Vaishno Devi Katra-Amritsar Vande Bharat Express,3,PTKC,Pathankot Cantt,09:28:00,2,09:30:00,178,178.0,112.0,190.0,1,SVDK,Shri Mata Vaishno Devi Katra,ASR,Amritsar,8,"C7, C1, E1, C6, C2, C5, C4, C3"
26406,Shri Mata Vaishno Devi Katra-Amritsar Vande Bharat Express,4,JRC,Jalandhar City Junction,11:01:00,2,11:03:00,290,290.0,36.0,78.0,1,SVDK,Shri Mata Vaishno Devi Katra,ASR,Amritsar,8,"C7, C1, E1, C6, C2, C5, C4, C3"
26406,Shri Mata Vaishno Devi Katra-Amritsar Vande Bharat Express,5,BEAS,Beas Junction,11:30:00,2,11:32:00,326,326.0,42.0,42.0,1,SVDK,Shri Mata Vaishno Devi Katra,ASR,Amritsar,8,"C7, C1, E1, C6, C2, C5, C4, C3"
26406,Shri Mata Vaishno Devi Katra-Amritsar Vande Bharat Express,6,ASR,Amritsar Junction,12:20:00,0,--:--:--,368,368.0,0.0,0.0,1,SVDK,Shri Mata Vaishno Devi Katra,ASR,Amritsar,8,"C7, C1, E1, C6, C2, C5, C4, C3"
26471,Bikaner-Delhi Cantt Vande Bharat Express,1,BKN,Bikaner Junction,--:--:--,0,05:40:00,0,0.0,73.0,447.0,6,BKN,Bikaner,DEC,Delhi,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26471,Bikaner-Delhi Cantt Vande Bharat Express,2,SDGH,Sri Dungargarh,06:29:00,2,06:31:00,73,73.0,64.0,374.0,1,BKN,Bikaner,DEC,Delhi,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26471,Bikaner-Delhi Cantt Vande Bharat Express,3,RTGH,Ratangarh Junction,07:10:00,2,07:12:00,137,137.0,43.0,310.0,1,BKN,Bikaner,DEC,Delhi,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26471,Bikaner-Delhi Cantt Vande Bharat Express,4,CUR,Churu Junction,07:45:00,5,07:50:00,180,180.0,58.0,267.0,1,BKN,Bikaner,DEC,Delhi,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26471,Bikaner-Delhi Cantt Vande Bharat Express,5,SDLP,Sadulpur Junction,08:35:00,2,08:37:00,238,238.0,49.0,209.0,2,BKN,Bikaner,DEC,Delhi,8,"C1, C7, E1, C2, C6, C3, C4, C5"
26471,Bikaner-Delhi Cantt Vande Bharat Express,6,LHU,Loharu Junction,09:15:00,2,09:17:00,287,287.0,42.0,160.0,1,BKN,Bikaner,DEC,Delhi,8,"C1, C7, E1, C2, C6, C3, C4, C5"
